來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,PP26080039,「電子電機產業AI 智慧助理平台-雲地混合IPC標準驗證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080039&ord=1,880000.0,115/08/11,115/08/19,第1次,,,,,,,,
資策會,PP26080052,「塑膠射出舊機AI智慧改機服務導入場域試驗」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080052&ord=1,1450000.0,115/08/11,115/08/17,第1次,,,,,,,,
資策會,PP26080055,「鏈結國際雲端策略夥伴與網路應用推廣辦理成果影片製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080055&ord=1,330000.0,115/08/11,115/08/14,第1次,,,,,,,,
資策會,PP26080057,「2026製造業AI調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080057&ord=1,880000.0,115/08/11,115/08/19,第1次,,,,,,,,
資策會,PP26080059,「半導體供應鏈轉型趨勢之技術研討」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080059&ord=1,480000.0,115/08/11,115/08/14,第1次,,,,,,,,
資策會,PP26080060,「半導體晶片技術研討」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080060&ord=1,1350000.0,115/08/11,115/08/19,第1次,,,,,,,,
資策會,PP26080061,「文化產業AI應用需求訪談與智慧治理交流工作坊」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080061&ord=1,1200000,115/08/13,115/08/18,第1次,,,,,,,,
資策會,PP26080062,「生成式AI模型法律推廣教材設計服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080062&ord=1,340000.0,115/08/11,115/08/18,第1次,,,,,,,,
資策會,PP26080066,「高爾夫運動科技東南亞應用驗證服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080066&ord=1,550000,115/08/12,115/08/18,第1次,,,,,,,,
資策會,PP26080067,「新創嚴選新創方案試用推廣_車行維修管理」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080067&ord=1,570000,115/08/12,115/08/18,第1次,,,,,,,,
資策會,PP26080068,「用戶用電資料蒐集採購簡易型能源管理系統（Route B）」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080068&ord=1,500000,115/08/13,115/08/19,第1次,,,,,,,,
資策會,PP26080070,「半導體晶片國際技術趨勢調研」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080070&ord=1,960000,115/08/12,115/08/19,第1次,,,,,,,,
資策會,PP26080076,「我國再生能源發展公共溝通廣宣品項製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080076&ord=1,2150000,115/08/13,115/08/21,第1次,,,,,,,,
資策會,PP26080081,「MIC各項應用系統功能改版與維護」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080081&ord=1,950000,115/08/13,115/08/18,第1次,,,,,,,,
資策會,PP26080083,「ChatITIS生成式AI功能建置與知識檢索維護」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080083&ord=1,954440,115/08/13,115/08/18,第1次,,,,,,,,
資策會,PP26080086,「AI PC與Edge AI產業應用推廣暨策略合作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080086&ord=1,480000,115/08/13,115/08/18,第1次,,,,,,,,
