來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,PP26070184,「無人船智慧養殖企業品牌優化與宣傳素材製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070184&ord=1,600000.0,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070185,「無人船智慧養殖企業形象與產品服務影片製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070185&ord=1,700000.0,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070186,「AI應用淨零解決方案研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070186&ord=1,230000.0,115/07/29,115/08/05,第1次,,,,,,,,
資策會,PP26070187,「人工組裝站AOI智慧作業輔助示範導入服務案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070187&ord=1,650000,115/07/30,115/08/04,第1次,,,,,,,,
資策會,PP26070188,「我國製造業AI導入與應用發展現況調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070188&ord=1,500000.0,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070189,「ISO 27001 資訊安全管理系統驗證顧問輔導」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070189&ord=1,495000.0,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070192,「企業服務需求資料蒐整與探詢紀錄建置支援服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070192&ord=1,4000000,115/07/30,115/08/10,第1次,,,,,,,,
資策會,PP26070193,「臺灣長期照顧FHIR專案聯測」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070193&ord=1,530000.0,115/07/29,115/08/05,第1次,,,,,,,,
資策會,PP26070194,「產業淨零成果擴散與多元宣導成果彙編」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070194&ord=1,980000,115/07/29,115/08/06,第1次,,,,,,,,
資策會,PP26070195,「Chiplet高介面傳輸設計主題研習」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070195&ord=1,480000,115/07/30,115/08/17,第1次,,,,,,,,
資策會,PP26070196,「高雄亞灣5G AIoT成果擴散暨行銷推廣」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070196&ord=1,1470000,115/07/30,115/08/05,第1次,,,,,,,,
資策會,PP26070197,「資通訊製造業痛點分析與AI導入可行性資訊蒐集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070197&ord=1,2500000,115/07/30,115/08/10,第1次,,,,,,,,
資策會,PP26070199,「無人機飛控系統與邊緣AI標準化協作架構研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070199&ord=1,1450000,115/07/30,115/08/06,第1次,,,,,,,,
資策會,PP26070206,「新北E管家社區媒合推廣與擴散模式規劃」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070206&ord=1,430000,115/07/31,115/08/05,第1次,,,,,,,,
資策會,PP26070210,「再生能源主題國際論壇活動暨影片製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070210&ord=1,1800000,115/07/31,115/08/07,第1次,,,,,,,,
