來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
工研院,A562002238,115年臺灣藥物韌性產業推動計畫委託服務,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=1E212728-BA83-46E5-9ED5-A1CC3D24D0FB,,115/07/29,115/08/12,P,,,,,,,,
工研院,A562002270,115年臺灣生物藥/CDMO/創新藥物產業推動計畫委託服務,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=57772D6C-FA17-4158-9135-C80DB2793F34,,115/07/29,115/08/06,P,,,,,,,,
工研院,B04850,115-116年中興院區員工餐廳餐飲代辦承攬(5、6櫃位),https://vendor.itri.org.tw/broadBdetail2.aspx?seq=BEA5C0A2-81B3-409C-B17E-286CBEEE5C4D,,115/07/27,115/08/03,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/07/29,115/03/17,公告中,,,,,,,,
資策會,PP26070082,「晶圓平坦化主題研習暨JFET技術顧問諮詢」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070082&ord=2,1464000.0,115/07/27,115/07/29,第2次,,,,,,,,
資策會,PP26070125,「國際雲端服務與AI應用接軌地方場域暨數位韌性及平權交流活動」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070125&ord=1,750000.0,115/07/27,115/08/04,第1次,,,,,,,,
資策會,PP26070145,「高爾夫運動科技產品日本場域導入與驗證服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070145&ord=1,580000.0,115/07/27,115/07/31,第1次,,,,,,,,
資策會,PP26070147,「美國醫藥進出口貿易與供應鏈佈局研析案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070147&ord=1,1000000.0,115/07/27,115/07/31,第1次,,,,,,,,
資策會,PP26070154,「 輕量包裝檢測與品質管理模組服務流程設計與實證 」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070154&ord=1,950000.0,115/07/27,115/07/31,第1次,,,,,,,,
資策會,PP26070155,「醫療器材法規文件智慧化合規服務設計與實證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070155&ord=1,900000.0,115/07/27,115/07/31,第1次,,,,,,,,
資策會,PP26070163,「PAC醫療資訊系統建置」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070163&ord=1,1460000.0,115/07/27,115/08/03,第1次,,,,,,,,
資策會,PP26070164,「製造業AI轉型暨應用導入推動資料蒐集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070164&ord=1,6000000.0,115/07/27,115/08/06,第1次,,,,,,,,
資策會,PP26070169,「失智復健AI應用實證擴散及產業活動辦理」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070169&ord=1,3600000,115/07/28,115/08/06,第1次,,,,,,,,
資策會,PP26070170,「次世代通訊推動辦公室年度成果發表會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070170&ord=1,1900000.0,115/07/27,115/08/04,第1次,,,,,,,,
資策會,PP26070172,「關鍵產業國際供應鏈高階座談會暨產業訪團」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070172&ord=1,1450000,115/07/28,115/08/07,第1次,,,,,,,,
資策會,PP26070173,「Edge AI 技術成果推廣暨說明會」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070173&ord=1,1200000.0,115/07/28,115/07/31,第1次,,,,,,,,
資策會,PP26070174,「Edge AI無人機關鍵模組資源盤點與上架規劃」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070174&ord=1,3800000.0,115/07/28,115/08/06,第1次,,,,,,,,
資策會,PP26070175,「導入國際雲端服務AI實戰工作坊暨案例成果分享」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070175&ord=1,650000.0,115/07/28,115/08/04,第1次,,,,,,,,
資策會,PP26070177,「AI Agent 於AI輔導顧問作業與行業情境之驗證分析服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070177&ord=1,3500000.0,115/07/28,115/08/06,第1次,,,,,,,,
資策會,PP26070179,「塑膠或金屬製造加工業者訪談與分析報告」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070179&ord=1,1200000,115/07/28,115/08/03,第1次,,,,,,,,
資策會,PP26070184,「無人船智慧養殖企業品牌優化與宣傳素材製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070184&ord=1,600000,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070185,「無人船智慧養殖企業形象與產品服務影片製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070185&ord=1,700000,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070186,「AI應用淨零解決方案研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070186&ord=1,230000,115/07/29,115/08/05,第1次,,,,,,,,
資策會,PP26070188,「我國製造業AI導入與應用發展現況調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070188&ord=1,500000,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070189,「ISO 27001 資訊安全管理系統驗證顧問輔導」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070189&ord=1,495000,115/07/29,115/08/03,第1次,,,,,,,,
資策會,PP26070193,「臺灣長期照顧FHIR專案聯測」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070193&ord=1,530000,115/07/29,115/08/05,第1次,,,,,,,,
資策會,PP26070194,「產業淨零成果擴散與多元宣導成果彙編」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070194&ord=1,980000,115/07/29,115/08/06,第1次,,,,,,,,
