來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,PP26080061,「文化產業AI應用需求訪談與智慧治理交流工作坊」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080061&ord=1,1200000.0,115/08/13,115/08/18,第1次,,,,,,,,
資策會,PP26080066,「高爾夫運動科技東南亞應用驗證服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080066&ord=1,550000.0,115/08/12,115/08/18,第1次,,,,,,,,
資策會,PP26080067,「新創嚴選新創方案試用推廣_車行維修管理」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080067&ord=1,570000.0,115/08/12,115/08/18,第1次,,,,,,,,
資策會,PP26080068,「用戶用電資料蒐集採購簡易型能源管理系統（Route B）」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080068&ord=1,500000.0,115/08/13,115/08/19,第1次,,,,,,,,
資策會,PP26080070,「半導體晶片國際技術趨勢調研」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080070&ord=1,960000.0,115/08/12,115/08/19,第1次,,,,,,,,
資策會,PP26080076,「我國再生能源發展公共溝通廣宣品項製作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080076&ord=1,2150000.0,115/08/13,115/08/21,第1次,,,,,,,,
資策會,PP26080080,「電子資訊產業能耗監測與AI應用實證研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080080&ord=1,1490000,115/08/14,115/08/21,第1次,,,,,,,,
資策會,PP26080081,「MIC各項應用系統功能改版與維護」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080081&ord=1,950000,115/08/13,115/08/18,第1次,,,,,,,,
資策會,PP26080082,「語言模型於多晶片平台之指令轉換與模型操作驗證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080082&ord=1,2800000,115/08/14,115/08/21,第1次,,,,,,,,
資策會,PP26080083,「ChatITIS生成式AI功能建置與知識檢索維護」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080083&ord=1,954440,115/08/13,115/08/18,第1次,,,,,,,,
資策會,PP26080085,「AI Container架構、國產晶片平台適配與叢集管理介接研究與驗證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080085&ord=1,4980000,115/08/14,115/08/25,第1次,,,,,,,,
資策會,PP26080086,「AI PC與Edge AI產業應用推廣暨策略合作」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080086&ord=1,480000,115/08/13,115/08/18,第1次,,,,,,,,
資策會,PP26080087,「異質加速叢集之LLM服務品質監控與場域驗證」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080087&ord=1,2800000,115/08/14,115/08/25,第1次,,,,,,,,
資策會,PP26080089,「產業AI需求鏈結與實務推動研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080089&ord=1,1400000,115/08/14,115/08/19,第1次,,,,,,,,
資策會,PP26080094,「製造業AI智慧數據應用推動與需求研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26080094&ord=1,790000,115/08/14,115/08/21,第1次,,,,,,,,
