來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
工研院,A562001610,醫藥產業國際鏈結推動與拓銷策略布局：以疫苗為例,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=874C1D8F-B314-4BE9-8846-16F9EC2D9A4A,,115/06/24,115/07/07,P,,,,,,,,
工研院,A562001612,醫藥產業幕僚作業及產業研析,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=711DA1FB-0244-42F3-BFE1-5D9DF2643DCD,,115/06/24,115/07/07,P,,,,,,,,
工研院,A562001662,智慧醫療服務模式與醫療科技跨場域應用研析委託服務,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=C7BF2D0E-3B9D-4005-AD1C-1F66D0AF5348,,115/06/24,115/07/09,P,,,,,,,,
工研院,A712000164,委託開發雷射高分子材列印一式,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=2CC917CE-837B-4E8F-9CDB-ECD8A7C53901,,115/06/24,115/07/06,P,,,,,,,,
工研院,B04798,115年光復院區員工餐廳餐飲代辦契約書,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=DC2F2DC8-284E-4C61-9DD7-B697B444EDC3,,115/06/25,115/07/06,P,,,,,,,,
資策會,PP26020076,「智慧杆資料應用整合工作坊徵集」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26020076,1300000,115/06/26,115/03/17,公告中,,,,,,,,
資策會,PP26060115,「Cloudflare Business Plan」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060115&ord=3,250000,115/06/26,115/06/29,第3次,,,,,,,,
資策會,PP26060116,「智慧機械產業海外市場拓展暨交流推動」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060116&ord=2,2500000,115/06/26,115/07/06,第2次,,,,,,,,
資策會,PP26060151,「臺北自來水事業處公館大樓基礎裝修工程」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060151&ord=1,58000000,115/06/26,115/07/14,第1次,,,,,,,,
資策會,PP26060189,「臺印度電子供應鏈業者交流晚會與臺日產業研析」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060189&ord=1,1100000.0,115/06/24,115/06/30,第1次,,,,,,,,
資策會,PP26060193,「新創嚴選新創方案試用推廣_人資面試」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060193&ord=1,700000.0,115/06/24,115/06/29,第1次,,,,,,,,
資策會,PP26060194,「專利諮詢服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060194&ord=1,500000.0,115/06/24,115/06/29,第1次,,,,,,,,
資策會,PP26060196,「 鋁擠設備控制器參數擷取勞務委託」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060196&ord=1,950000,115/06/25,115/07/01,第1次,,,,,,,,
資策會,PP26060197,「碳排放燃燒實驗物品之燒前燒後對照圖集5000張」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060197&ord=1,600000,115/06/25,115/07/03,第1次,,,,,,,,
資策會,PP26060198,「PCB產業範疇三係數及參數化模型建構輔導」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060198&ord=1,1000000.0,115/06/24,115/06/30,第1次,,,,,,,,
資策會,PP26060199,「115年度新聞與社群平台詐騙與高風險商品交易情資調查與分析」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060199&ord=1,950000,115/06/25,115/07/01,第1次,,,,,,,,
資策會,PP26060203,「數位雙生網路AI技術研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060203&ord=1,600000,115/06/26,115/07/02,第1次,,,,,,,,
資策會,PP26060209,「2026年台灣資服產業營收調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060209&ord=1,850000,115/06/26,115/07/01,第1次,,,,,,,,
資策會,PP26060213,「智慧零售主題AI解決方案產業擴展推動與執行」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060213&ord=1,1300000,115/06/26,115/06/30,第1次,,,,,,,,
資策會,PP26060214,「半導體製程技術暨品管主題研習」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26060214&ord=1,1440000,115/06/26,115/07/02,第1次,,,,,,,,
