來源,案號,標題,標題連結,預算金額,公告日,截止日,狀態,採購類型,採購方式,公佈日,投標日,開標日,查詢日期,招標狀態,更正日期
資策會,PP26070032,「台日能源產業交流活動辦理暨相關產業需求調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070032&ord=1,950000.0,115/07/08,115/07/14,第1次,,,,,,,,
資策會,PP26070034,「數位雙生網路技術國際趨勢研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070034&ord=1,300000.0,115/07/08,115/07/15,第1次,,,,,,,,
資策會,PP26070042,「半導體國際攬才活動與推廣」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070042&ord=1,1480000.0,115/07/07,115/07/13,第1次,,,,,,,,
資策會,PP26070043,「企業服務需求資料蒐整與探詢紀錄建置支援服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070043&ord=1,2500000,115/07/09,115/07/20,第1次,,,,,,,,
資策會,PP26070044,「企業服務需求資料蒐整與探詢紀錄建置支援服務」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070044&ord=1,2500000.0,115/07/08,115/07/17,第1次,,,,,,,,
資策會,PP26070045,「電子資訊產業永續揭露資訊落差分析研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070045&ord=1,1470000,115/07/08,115/07/13,第1次,,,,,,,,
資策會,PP26070049,「磁共振無線電力傳輸技術應用主題研習」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070049&ord=1,1480000.0,115/07/08,115/07/16,第1次,,,,,,,,
資策會,PP26070050,「國家人工智慧戰略特別委員會網站」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070050&ord=1,300000,115/07/08,115/07/13,第1次,,,,,,,,
資策會,PP26070052,「我國石化業等產業循環轉型及減碳推動議題調查研究」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070052&ord=1,500000,115/07/08,115/07/13,第1次,,,,,,,,
資策會,PP26070054,「影視及圖文出版產業AI風險指引深度訪談與焦點座談」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070054&ord=1,600000,115/07/09,115/07/13,第1次,,,,,,,,
資策會,PP26070056,「金融科技創新園區第四期第一年(115)場域營運管理」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070056&ord=1,2406250,115/07/08,115/07/14,第1次,,,,,,,,
資策會,PP26070058,「雲端個資隱私領域諮詢及研究委託服務案」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070058&ord=1,1000000,115/07/09,115/07/14,第1次,,,,,,,,
資策會,PP26070059,「新興科技產業影響分析報告」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070059&ord=1,1400000,115/07/09,115/07/14,第1次,,,,,,,,
資策會,PP26070065,「我國電子資訊產業AI減碳發展現況調查」採購案,https://bid.iii.org.tw/bid/list/bid_new_list.aspx?bid_no=PP26070065&ord=1,600000,115/07/09,115/07/14,第1次,,,,,,,,
工研院,Y552003305,含揮發性有機物化學製品分析工作,https://vendor.itri.org.tw/broadBdetail2.aspx?seq=CC0C4084-1A45-492B-88D3-98D5976D745E,,115/07/08,115/07/20,P,,,,,,,,
